case_name,aircon,ventilation,exhaust,1_x,1_y,1_z,1_angle,2_x,2_y,2_z,2_angle,3_x,3_y,3_z,3_angle,4_x,4_y,4_z,4_angle,5_x,5_y,5_z,5_angle,office_size_x,office_size_y,RoI,predict values,residuals,legend
office9_960_246_aout,960,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,199.76111111111112,202.125,2.36388888888888,Training:office9
office9_960_164_aout,960,164,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,206.82777777777773,203.625,-3.202777777777726,Training:office9
office9_0_164_bout,0,164,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,177.05,170.25,-6.800000000000011,Training:office9
office9_0_246_bout,0,246,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,176.17777777777778,181.125,4.947222222222223,Training:office9
office9_960_82_bout,960,82,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,207.26111111111112,200.5625,-6.69861111111112,Training:office9
office9_660_0,660,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,186.1833333333333,185.5,-0.6833333333333087,Training:office9
office9_360_246_aout,360,246,1,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,184.51111111111112,185.625,1.11388888888888,Training:office9
office9_960_0,960,0,3,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,202.5888888888889,195.75,-6.838888888888903,Training:office9
office9_960_246_bout,960,246,2,1.266,2.39,1.255,0.0,1.266,0.94,1.255,0.0,3.016,2.39,1.255,0.0,3.016,0.94,1.255,0.0,4.766,0.94,1.255,0.0,9.0,4.0,216.2111111111112,198.1875,-18.023611111111194,Training:office9
office1_960_164_aout,960,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,157.66666666666669,176.1875,18.520833333333314,Training:office1
office1_0_205_aout,0,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,236.66060606060609,213.0625,-23.598106060606085,Training:office1
office1_660_41_bout,660,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,179.65454545454546,192.8125,13.157954545454544,Training:office1
office1_960_82_bout,960,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,195.5939393939394,183.375,-12.218939393939394,Training:office1
office1_960_205_bout,960,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,167.34545454545454,180.0625,12.717045454545456,Training:office1
office1_960_246_bout,960,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,219.24242424242425,179.0,-40.24242424242425,Training:office1
office1_660_164_bout,660,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,169.5090909090909,191.25,21.7409090909091,Training:office1
office1_960_205_aout,960,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,176.8848484848485,174.75,-2.1348484848485043,Training:office1
office1_0_123_bout,0,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,201.2969696969697,211.6875,10.390530303030289,Training:office1
office1_960_123_aout,960,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,217.7151515151515,177.1875,-40.52765151515149,Training:office1
office1_0_164_bout,0,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,222.0606060606061,212.8125,-9.24810606060609,Training:office1
office1_0_82_aout,0,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.71515151515152,208.1875,19.47234848484848,Training:office1
office1_660_205_bout,660,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,175.9030303030303,191.0,15.096969696969694,Training:office1
office1_0_123_aout,0,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,218.4,209.5625,-8.837500000000006,Training:office1
office1_0_41_bout,0,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,224.86060606060605,210.5,-14.360606060606045,Training:office1
office1_960_82_aout,960,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,200.939393939394,179.3125,-21.626893939393995,Training:office1
office1_0_246_bout,0,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,211.9939393939394,213.625,1.6310606060606005,Training:office1
office1_0_0,0,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,222.339393939394,219.4375,-2.901893939394,Training:office1
office1_0_82_bout,0,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,212.03030303030303,211.5,-0.5303030303030312,Training:office1
office1_660_246_bout,660,246,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,173.2,189.5625,16.36250000000001,Training:office1
office1_0_246_aout,0,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,220.69090909090903,215.5625,-5.128409090909031,Training:office1
office1_660_164_aout,660,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,158.23030303030302,187.5625,29.33219696969698,Training:office1
office1_0_205_bout,0,205,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,221.40606060606063,212.6875,-8.718560606060635,Training:office1
office1_660_123_bout,660,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.27878787878788,191.5625,3.283712121212119,Training:office1
office1_660_246_aout,660,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,172.52727272727273,186.75,14.222727272727269,Training:office1
office1_960_123_bout,960,123,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,195.3212121212121,181.9375,-13.383712121212113,Training:office1
office1_660_82_bout,660,82,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,221.030303030303,192.25,-28.780303030303003,Training:office1
office1_0_41_aout,0,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,226.7878787878788,205.9375,-20.85037878787881,Training:office1
office1_960_41_bout,960,41,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,240.46666666666664,184.0625,-56.40416666666664,Training:office1
office1_660_41_aout,660,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,192.88484848484848,188.3125,-4.572348484848476,Training:office1
office1_660_205_aout,660,205,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,187.1757575757576,186.8125,-0.36325757575758644,Training:office1
office1_960_0,960,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,188.1151515151515,189.8125,1.6973484848485043,Training:office1
office1_660_123_aout,660,123,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,159.1939393939394,187.5625,28.368560606060612,Training:office1
office1_660_82_aout,660,82,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,148.64848484848486,188.625,39.976515151515144,Training:office1
office1_0_164_aout,0,164,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,219.6909090909091,211.625,-8.065909090909088,Training:office1
office1_960_246_aout,960,246,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,196.05454545454543,173.5,-22.554545454545433,Training:office1
office1_960_41_aout,960,41,1,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,163.49696969696967,180.25,16.75303030303033,Training:office1
office1_960_164_bout,960,164,2,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,170.92727272727274,181.1875,10.260227272727263,Training:office1
office1_660_0,660,0,3,4.76,2.18,1.255,180.0,3.285,3.16,1.255,270.0,1.835,3.16,1.255,270.0,1.435,1.241,1.255,90.0,2.885,1.241,1.255,90.0,6.0,5.5,174.87878787878788,200.875,25.996212121212125,Training:office1
office6_360_164_bout,360,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,172.92121212121214,174.9375,2.016287878787864,Training:office6
office6_660_246_aout,660,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,207.2363636363636,207.625,0.3886363636364081,Training:office6
office6_660_82_bout,660,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,211.3454545454545,195.5625,-15.782954545454487,Training:office6
office6_660_82_aout,660,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,208.5757575757576,191.25,-17.325757575757592,Training:office6
office6_660_164_bout,660,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,205.0727272727273,197.3125,-7.760227272727292,Training:office6
office6_0_164_aout,0,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,185.1636363636364,163.5625,-21.601136363636414,Training:office6
office6_0_82_aout,0,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,143.96363636363637,156.5,12.536363636363632,Training:office6
office6_660_164_aout,660,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,190.8,199.625,8.824999999999989,Training:office6
office6_660_246_bout,660,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,206.8181818181818,198.9375,-7.880681818181813,Training:office6
office6_360_246_bout,360,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,199.52121212121213,175.6875,-23.83371212121213,Training:office6
office6_960_82_aout,960,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,199.7636363636364,207.3125,7.548863636363592,Training:office6
office6_360_82_bout,360,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,187.3696969696969,175.0625,-12.30719696969689,Training:office6
office6_360_82_aout,360,82,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,170.5212121212121,174.75,4.228787878787898,Training:office6
office6_0_0,0,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,162.64848484848486,157.875,-4.7734848484848555,Training:office6
office6_960_164_bout,960,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,214.2848484848485,219.4375,5.15265151515149,Training:office6
office6_0_246_aout,0,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,161.9030303030303,170.5,8.596969696969694,Training:office6
office6_360_164_aout,360,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,196.2969696969697,182.625,-13.671969696969711,Training:office6
office6_360_0,360,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,159.92727272727274,183.375,23.447727272727263,Training:office6
office6_0_82_bout,0,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,159.33939393939394,151.5625,-7.776893939393943,Training:office6
office6_960_246_aout,960,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,225.3818181818182,223.4375,-1.944318181818204,Training:office6
office6_960_164_aout,960,164,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,227.88484848484845,215.375,-12.509848484848447,Training:office6
office6_0_164_bout,0,164,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,148.87878787878788,149.5625,0.6837121212121247,Training:office6
office6_0_246_bout,0,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,130.75757575757575,148.1875,17.42992424242425,Training:office6
office6_960_82_bout,960,82,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,197.1090909090909,216.0,18.890909090909105,Training:office6
office6_660_0,660,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,215.78787878787875,206.125,-9.662878787878753,Training:office6
office6_360_246_aout,360,246,1,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,195.01818181818183,190.375,-4.64318181818183,Training:office6
office6_960_0,960,0,3,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,240.76363636363635,228.6875,-12.076136363636351,Training:office6
office6_960_246_bout,960,246,2,4.734,0.81,1.255,180.0,4.734,2.26,1.255,180.0,4.734,3.71,1.255,180.0,2.984,2.26,1.255,180.0,2.984,0.81,1.255,180.0,6.0,5.5,218.05454545454543,221.4375,3.3829545454545666,Training:office6
office14_360_164_bout,360,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,119.7095238095238,143.1875,23.4779761904762,Training:office14
office14_660_246_aout,660,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,132.09047619047618,137.25,5.159523809523819,Training:office14
office14_660_82_bout,660,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,130.16190476190476,144.4375,14.275595238095235,Training:office14
office14_660_82_aout,660,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,144.77142857142854,136.9375,-7.833928571428544,Training:office14
office14_660_164_bout,660,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,138.3857142857143,145.375,6.9892857142857,Training:office14
office14_0_164_aout,0,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,146.7809523809524,146.9375,0.1565476190475863,Training:office14
office14_0_82_aout,0,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,150.34285714285716,152.75,2.407142857142844,Training:office14
office14_660_164_aout,660,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,140.2809523809524,137.375,-2.9059523809524137,Training:office14
office14_660_246_bout,660,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,144.13333333333333,146.125,1.9916666666666742,Training:office14
office14_360_246_bout,360,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,159.75714285714284,140.375,-19.38214285714284,Training:office14
office14_960_82_aout,960,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,121.86666666666667,128.8125,6.945833333333326,Training:office14
office14_360_82_bout,360,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,148.7190476190476,145.8125,-2.9065476190475863,Training:office14
office14_360_82_aout,360,82,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,148.57142857142858,144.0625,-4.508928571428584,Training:office14
office14_0_0,0,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,141.73333333333332,150.6875,8.95416666666668,Training:office14
office14_960_164_bout,960,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,135.01904761904763,147.0625,12.043452380952374,Training:office14
office14_0_246_aout,0,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,126.65714285714284,141.4375,14.780357142857156,Training:office14
office14_360_164_aout,360,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,159.61904761904762,141.875,-17.74404761904762,Training:office14
office14_360_0,360,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,160.0095238095238,149.0625,-10.947023809523813,Training:office14
office14_0_82_bout,0,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,164.64285714285717,147.875,-16.767857142857167,Training:office14
office14_960_246_aout,960,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,152.6047619047619,135.3125,-17.292261904761887,Training:office14
office14_960_164_aout,960,164,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,124.71428571428572,132.25,7.535714285714278,Training:office14
office14_0_164_bout,0,164,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,135.9952380952381,141.0,5.004761904761892,Training:office14
office14_0_246_bout,0,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,146.7904761904762,133.125,-13.665476190476198,Training:office14
office14_960_82_bout,960,82,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,158.2190476190476,142.1875,-16.031547619047586,Training:office14
office14_660_0,660,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,152.88095238095238,148.875,-4.00595238095238,Training:office14
office14_360_246_aout,360,246,1,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,147.3,139.375,-7.925000000000011,Training:office14
office14_960_0,960,0,3,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,153.72857142857143,147.9375,-5.791071428571428,Training:office14
office14_960_246_bout,960,246,2,1.91,3.166,1.255,90.0,3.36,3.166,1.255,90.0,1.91,1.266,1.255,90.0,3.36,1.266,1.255,90.0,4.81,1.266,1.255,90.0,7.0,6.0,154.09047619047618,151.0625,-3.0279761904761813,Training:office14
office28_360_164_bout,360,164,2,1.265,3.82,1.255,0.0,2.93,2.84,1.255,90.0,4.38,2.84,1.255,90.0,4.42,4.76,1.255,270.0,2.97,4.76,1.255,270.0,9.5,6.0,138.0175438596491,114.3125,-23.705043859649095,Training:office28
office28_660_246_aout,660,246,1,1.265,3.82,1.255,0.0,2.93,2.84,1.255,90.0,4.38,2.84,1.255,90.0,4.42,4.76,1.255,270.0,2.97,4.76,1.255,270.0,9.5,6.0,125.7719298245614,114.0625,-11.709429824561397,Training:office28
